date,item,exp,type,integrated_category
2023-07-31,와이엔텍,음봉을 깔고 올라와서 앞으로 조금더 기운을 쓰지 않을까 생각,저점장대양봉,1_c
2023-07-31,유니온머티리얼,3000이나 2500수준까지 내려와 돌면 얼마나 좋았을까 생각함,저점장대양봉,15_b
2023-07-31,SK이노베이션,워낙 무거운 종목이라 수익성과 회전성이 떨어진다,저점장대양봉,100
2023-07-31,지아이텍,5000넘으면 다중복 다중턱,저점장대양봉,31
2023-07-31,알체라,살짝 눌린뒤 상한가를 감 우리에게 기쁨을,저점장대양봉,16
2023-07-31,진원생명과학,밑에서 너무 많이 싸서 들어온거다,저점장대양봉,100
2023-07-31,국전약품,분할매수 하신분들 다시 진입 하신분들 먹또먹으로 좋은 결과,사위일체,25
2023-07-31,성우전자,"대량거래량 반등, 아직 괜찮음, 바닥을 딛고 전바닥을 넘어서 올라와 기회는 계속.",효자종목,1_d
2023-07-31,태성,살짝 눌렸으나 바겐세일이 좋은 결과,효자종목,25
2023-07-31,차백신연구소,엄청 떨어질때 그때 들어가신분 좋은 결과,효자종목,25
2023-07-31,디케이락,왕창 떨어졌을때 진입 하신분들 좋은 결과,효자종목,25
2023-07-31,솔트웨어,지난 하락장에 분할매수 하신분들이 좋은 결과를 얻다.,효자종목,25
2023-07-31,라파스,"우리에게 계속 좋은 소식을 전해줌, 기회회는 계속된다.",효자종목,1_d
2023-07-31,파커스,"분할매수가 최고다, 아직 전바닥을 하향 돌파 하지않아 아직 안심이다",효자종목,25
2023-07-31,신진에스엠,분할매수가 좋은 결과,효자종목,25
2023-07-31,신테카바이오,분할매수로 좋은결과가 나옴,효자종목,25
2023-07-31,씨젠,장대양봉 뒤 17%올라 이익 실현,효자종목,25
2023-07-31,브랜드엑스코퍼레이션,"분할매수의 승리다, 시장이 우리에게 기회를 잘줌",효자종목,25
2023-07-31,에스유홀딩스,1000 밑으로 빠졌으나 다시 반등,효자종목,12_b
2023-07-31,진원생명과학,일종의 고가놀이중,효자종목,8
2023-07-31,대호에이엘,장대양봉뒤 분할매수가 우리에게 큰 기쁨을 줌,효자종목,25
2023-07-31,수젠텍,양대양봉뒤 일종의 고가놀이 하며 계속 올라옴,효자종목,8
2023-07-31,일승,바겐세일이 좋은 결과,효자종목,25
2023-07-31,큐쳐켐,바겐세일 하신분들이 정말 좋은 결과를 가져왔다,효자종목,25
2023-07-31,에쓰씨엔지니어링,바겐세일이 좋은 결과,효자종목,25
2023-07-31,비아트론,계속 음봉을 만들고 있지만 우리에게 기쁨을 선사,효자종목,25
2023-07-31,벽산,바겐세일이 좋은 결과,효자종목,25
2023-07-31,알체라,"바겐세일이 좋은 결과, 상한가까지 감 ",효자종목,25
2023-07-31,엑셈,바닥까지 치고나서 다시 돌고있다,효자종목,10_a
2023-07-31,메디아나,분할매수가 좋은 결과,효자종목,25
2023-07-31,라온피플,분할매수가 좋은 결과,효자종목,25
2023-07-31,상신브레이크,분할매수가 좋은 결과,효자종목,25
2023-07-31,신성이엔지,"장대양봉뒤에 계속 눌림, 곧 다시 분출.",효자종목,2_z
2023-07-31,샤페론,신규 상장주 답지않게 계속 먹또먹 선사,효자종목,26_a
2023-07-28,와이즈버즈,엄청 떨이지고 양봉 만들고 있음,저점장대양봉,100
2023-07-28,딥노이드,고수들의 영역이다,저점장대양봉,100
2023-07-28,프로이천,3500~3600 강하게 돌파 할거 같음,저점장대양봉,1_c
2023-07-28,드림텍,"얼마 안올라감, 꼭지에 오름",저점장대양봉,100
2023-07-28,라이트론,효자종목임,저점장대양봉,100
2023-07-28,국전약품,우리에게 먹또먹,저점장대양봉,100
2023-07-28,세종메디칼,역사적 신저가에 가까움,저점장대양봉,100
2023-07-28,유니온머티리얼,"조금더 내려와 3000, 2000까지 내려오는게 안전하겠다",저점장대양봉,100
2023-07-28,랩지노믹스,"살짝 눌렸으나 다시 올라갈거 같음, 10000이상 올라가면 다중봉 다중턱",저점장대양봉,31
2023-07-28,GS글로벌,"거의 바닥까지 내려옴, 혹시 물리면 분할매수로 대응",저점장대양봉,21
2023-07-28,유니셈,분할로 매수가 좋은 결과를 냄,효자종목,25
2023-07-28,에이프로젠,"떨어져도 엄청 떨어짐, 바닥에서 돌면서 일종의 고가놀이중 우리에게 먹또먹.",효자종목,8
2023-07-28,수성셀바시온,굉장히 눌렸으나 분할매수가 좋은 결과,효자종목,25
2023-07-28,진바이오텍,"엄청 눌렸음, 갭상승후 하락함, 기회는 계속.",효자종목,1_d
2023-07-28,라이트론,"돌파를 하면서 이익, 계속해서 우리에게 먹또먹 선사.",효자종목,9
2023-07-28,바이온,눌렸지만 분할매수,효자종목,21
2023-07-28,에이프로젠H&G,너무나 많이 내려가서 반등 하지만 분할매수가 답이다,효자종목,25
2023-07-28,모코엠시스,거의 바닥까지 왔음 더이상 내려가지 않길 희망.,효자종목,14
2023-07-28,뉴인텍,유상증자 이슈후 내려온후 분할매수 좋은결과,효자종목,25
2023-07-28,라파스,"분할매수가 답이다, 우리에게 계속 먹또먹 선사, 기회는 계속된다",효자종목,1_d
2023-07-28,NEW,분할매수가 답이다,효자종목,25
2023-07-28,아시아경제,판바닥이 무너져 장대양봉 지켜봐야 한다.,효자종목,100
2023-07-28,루멘스,장대양봉이 강하게 지키고 있음.,효자종목,100
2023-07-28,피엔케이피,분할매수가 답이다.,효자종목,25
2023-07-28,케일럼,분할매수가 최고다.,효자종목,25
2023-07-28,코퍼스코리아,"분할매수, 우리를 더욱더 즐겁게 해줌.",효자종목,25
2023-07-28,광무,갭상승 장대양봉뒤 분할매수 좋은 결과.,효자종목,25
2023-07-28,갤럭시아에스엠,바닥까지 내려옴 여기서 분할매수,효자종목,21
2023-07-28,압타머사이언스,좋은 선물을 함,효자종목,25
2023-07-28,한국파마,"저점 돌파, 분할매수가 좋은 결과",효자종목,25
2023-07-28,싸이맥스,바겐세일 잘 참여해야함,효자종목,21
2023-07-28,국전약품,먹또먹을 잘 선사함,효자종목,9
2023-07-27,서남,3750을 못넘음 딩동 돌파법으로 해야함,저점장대양봉,27
2023-07-27,진원생명과학,살살 바닥에서 바이오주가 도니까 같이 돈다 내려도 너무 많이 내렸다,저점장대양봉,100
2023-07-27,파라다이스,폭락뒤 반등이다 무거운 종목이다,저점장대양봉,100
2023-07-27,유한양행,굉장히 무거운 종목이다 회전성과 수익성이 떨어진다,저점장대양봉,100
2023-07-27,오스코텍,횡폭이다 작년 3월이후 신고가,저점장대양봉,100
2023-07-27,일동홀딩스,계속 우리에게 먹또먹 선사,효자종목,9
2023-07-27,LS전선아시아,"바겐세일 참여한분들 좋은 이익을 냄, 10% 떨어져 엄청난 바겐세일, 앞으로 1~2번 더 갈거같다",효자종목,1_a
2023-07-27,DGP,하한가뒤 또 떨어졌지만 그사이에 이익을 낸분들이 있음,효자종목,25
2023-07-27,컬러레이,지금은 음봉이나 기회는 계속,효자종목,1_d
2023-07-27,성우전자,아주 띵호와 싼값에 바겐세일,효자종목,19
2023-07-27,씨엔알리서치,바겐세일 참여한분들 좋은 이익을 냄,효자종목,25
2023-07-27,이미지스,바겐세일 참여한분들 좋은 성적을 냄,효자종목,25
2023-07-27,NEW,바겐세일 참여한분들 좋은 이익을 냄,효자종목,25
2023-07-27,경보제약,바겐세일 참여한분들 좋은 이익을 냄,효자종목,25
2023-07-27,릴링스,바겐세일 참여한분들 좋은 이익을 냄,효자종목,25
2023-07-27,이엔코퍼레이션,바겐세일 참여한분들 좋은 이익을 냄,효자종목,25
2023-07-27,진원생명과학,바겐세일 참여한분들 좋은 이익을 냄,효자종목,25
2023-07-27,수젠텍,바겐세일 참여한분들 좋은 이익을 냄,효자종목,25
2023-07-27,피제이전자,지지가 무너질 정도로 바겐세일,효자종목,19
2023-07-27,신성이엔지,바겐세일 잘됨,효자종목,25
2023-07-27,디딤이엔지,바겐세일,효자종목,19
2023-07-27,진바이오텍,바겐세일,효자종목,19
2023-07-27,유니셈,바겐세일,효자종목,19
2023-07-27,시그네틱스,바겐세일에 해당,효자종목,19
2023-07-27,라파스,"우리에게 몇번 먹또먹을 선사했음, 익절파티 종목이었음, 앞으로 기회는 계속 될거 같다.",사위일체,1_d
2023-07-26,LS네트웍스,유일하게 연상을 보이고있다,저점장대양봉,16
2023-07-26,지아이텍,긴꼬리,저점장대양봉,22
2023-07-26,에스유홀딩,1250원 돌파할때 들어가야된다,저점장대양봉,27
2023-07-26,SKC,저점장대양봉에서 도는데 워낙 무거운 종목이다,저점장대양봉,100
2023-07-26,솔루스첨단소재,저점장대양봉 선바닥 딛고 올라왔으나 살짝 무거움,저점장대양봉,100
2023-07-26,엔젤,나름 다시 반등을 노렸지만 폭락,저점장대양봉,100
2023-07-26,SK이노베이션,돌파를 했다가 폭락,저점장대양봉,100
2023-07-26,라파스,재반등,저점장대양봉,12_b
2023-07-26,LS전선아시아,저점 긴꼬리는 우리가 좋아한,효자종목,22
2023-07-26,에코프로에이치엠,이제 조금 경계를 해야함,효자종목,25
2023-07-26,인텍,"살짝 조정, 이익실현.",효자종목,25
2023-07-26,삼원강재,갭을 5.7&amp;시작 4%떨어짐 상승추세 무너짐,효자종목,100
2023-07-26,광무,"저점 긴꼬리, 갭상승 장대양봉",효자종목,22
2023-07-26,유니켐,기회는 계속,효자종목,1_d
2023-07-26,대봉엘에스,"바닥에서 치고 올라옴, 상한가를 들락날락",효자종목,16
2023-07-26,엠플러스,15000 돌파후 조정,효자종목,18
2023-07-26,라파스,계속 다시 올라가고 있음,효자종목,11_a
2023-07-26,이미지스,굉장히 강한모습 긴꼬리 달고있음,효자종목,7
2023-07-26,에스유홀딩스,강한모습을 보여주고 있다,효자종목,21
2023-07-26,한솔인티큐브,분할매수가 답이다,효자종목,25
2023-07-25,본느,"쌍바닥 찍고 저점을 올려가며 잘 올라가고 있다, 상승세를 몰아가고 있다. 성격상 2500, 3000 더 갈수있다. 우리에게 꿈과 희망을 주고있다.",사위일체,1_c
2023-07-25,진바이오텍,"8%내려감, 너무나 반갑다 이왕 떨어지는거 10%이상 떨어져야 될거같다, 우리가 안심을 해도 좋다.",사위일체,25
2023-07-24,본느,"작년 6월 이후 신고가 쓰고있음, 쌍바닥이 좋음, 올라가면서 계속 빨간 봉우리가 생김, 우리에게 효자종목중 효자종목, 앞으로 우리에게 기회를 더 줄거 같다, 앞으로 사랑하자.",효자종목,1_c
2023-07-24,프레스티지바이오,"상한가 뒤에 떨어짐, 기회는 있음",효자종목,1_z
2023-07-24,씨티케이,"벼락 같이 올라가고 벼락 같이 떨어짐, 그사이에 우리에게 기쁨을 줌, 우리에게 기회.",효자종목,1_z
2023-07-24,웨이버스,떨어졌지만 이또한 바겐세일의 기회를 줌,효자종목,19
2023-07-24,압타바이오,우리에게 기회,효자종목,1_z
2023-07-24,진바이오텍,분할 매수의 승리,효자종목,25
2023-07-24,더코디,"용감무쌍, 이익을 내고있다",효자종목,25
2023-07-24,큐라클,조정을 받지만 바겐세일의 기회를 줌,효자종목,19
2023-07-24,메디아나,조정을 받고 다시 올라가서 작년 5월 이후 신고가를 쓰고있음,효자종목,100
2023-07-24,유니켐,분할매수 하신분들 좋은 결과.,효자종목,25
2023-07-24,신데카바이오,"횡폭이 발생,",효자종목,23
2023-07-24,에이트윈,바겐세일이 아닌가 그런 생각을 해봄,효자종목,19
2023-07-24,진원생명과학,긴꼬리를 달고있음.,효자종목,22
2023-07-24,코디,나름 개미주인데 살금살금 올라감.,효자종목,11_c
2023-07-24,수성셀바시온,분할매수가 답이다.,효자종목,25
2023-07-21,이화공영,5% 내려감 계속 빨간 장대양봉 우리에게 기회를 줌 기회를 잘 활용하자,사위일체,1_z
2023-07-21,라파스,110만주가 거래 이익내기 아주 알맞게 아름답게 굉장히 우리에게 효자종목,사위일체,28
2023-07-21,맥아이씨에스,분할매수의 승리,효자종목,25
2023-07-21,나무기술,"상한가 근처까지 감, 슈팅이 나옴 3500넘으면 다중봉 다중턱 피함",효자종목,31
2023-07-21,한국알콜,바닥대비 30%오름 3000넘으면 다중봉 다중턱 조심,효자종목,31
2023-07-21,랩지노믹스,"살금살금 올라감, 10000넘음면 다중봉 다중턱 일단 피한다",효자종목,31
2023-07-21,한국파마,너무 떨어져서 턴어라운드,효자종목,10_b
2023-07-21,아센디오,1000에서 동전주로 떨어짐,효자종목,100
2023-07-21,더코디,"워낙 주가가 약함, 더 떨어지길 희망함.",효자종목,100
2023-07-21,까스텔바작,분할매수가 효자중의 효자,효자종목,25
2023-07-21,대봉엘에스,"바닥에서 돌고있음, 분할매수가 답이다",효자종목,25
2023-07-21,신데카바이오,눌렸다가 상한가중,효자종목,16
2023-07-21,데이타솔루션,원매수도 기회가 올거같음,효자종목,1_z
2023-07-21,DGP,"장대양봉 뒤 눌림, 먹또먹 선사",효자종목,9
2023-07-21,대양전기공업,살금살금 올라가서 이익,효자종목,25
2023-07-21,홀릭스,살금살금 올라가서 이익,효자종목,25
2023-07-21,글로본,분할매수의 승리,효자종목,25
2023-07-21,기산텔레콤,분할매수가 답이다,효자종목,25
2023-07-21,알톤스포츠,바겐세일 좋은결과,효자종목,25
2023-07-21,아이큐어,분할매수 승리다,효자종목,25
2023-07-21,네오,바닥치고 올라옴,효자종목,10_a
2023-07-21,넥스턴바이오,"바닥치고 갭상승 장대양봉, 분할매수 좋은 결과",효자종목,25
2023-07-21,큐라클,고가놀이 보여줘 기회를 줌,효자종목,8
2023-07-21,뉴인텍,유상증자 이슈후 다시 복구중,효자종목,100
2023-07-21,라온피플,눌렸다 다시 올라옴,효자종목,12_b
2023-07-21,SG글로벌,2000선에서 쭉 갈거같음,효자종목,1_c
2023-07-21,인피니트헬스케어,눌려서 분할 매수,효자종목,21
2023-07-21,지엘팜텍,상한가 들락날락,효자종목,16
2023-07-21,차백신연구소,분할매수 좋은결과,효자종목,25
2023-07-21,에이프로젠,"역사적 신저가에서 턴 어라운드, 상한가 이또한 무너지금 얼마나 좋을까",효자종목,15_b
2023-07-20,제이스코홀딩스,바닥치고 상한가로 감,저점장대양봉,16
2023-07-20,사조동아원,기회는 1~2번 있을거 같다,저점장대양봉,1_a
2023-07-20,한탑,딩동돌파법하기 좋다,저점장대양봉,27
2023-07-20,남선알미늄,다시 기회를 주고있음,저점장대양봉,1_z
2023-07-20,에스유홀딩스,딩돌 돌파법으로 대응하는게 좋음,저점장대양봉,27
2023-07-20,비플라이소,우리에게 기회를 줄거같음.,저점장대양봉,1_z
2023-07-20,대한항공,굉장히 무거운 종목,저점장대양봉,100
2023-07-20,SK이노베이션,굉장히 무거운 종목,저점장대양봉,100
2023-07-20,태성,살짝 고가 놀이중 승률이 처음보다는 떨어짐,저점장대양봉,8
